Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,Promotion_Numeric,ProductivityIndex,WorkHourEfficiency,ManagerScoreRatio,PerformanceTier
720135,Inaaya  Chada,Marketing,Marketing Executive,61,66.05,88.02,3.4,91.18,50,3.3,0,No,0,78.4335,1.7878431372549022,65.99999999999999,Meets Expectations
289526,Vidur Kashyap,Marketing,Content Strategist,86,67.22,81.86,3.1,71.2,42,4.7,13,Yes,1,70.026,1.6558139534883722,94.0,Meets Expectations
322452,Darshit Gour,IT,Data Analyst,88,63.95,78.29,4.2,74.97,54,4.9,13,Yes,1,72.96549999999999,1.3630909090909091,98.00000000000001,Meets Expectations
893814,Sumer Acharya,Marketing,Content Strategist,98,64.44,94.95,3.3,95.23,50,3.6,5,No,0,80.02700000000002,1.8672549019607845,72.0,Exceeds Expectations
602204,Dishani Anand,Finance,Accountant,82,65.64,81.69,4.8,80.04,45,3.6,18,No,0,77.64150000000001,1.7400000000000002,72.0,Meets Expectations
650283,Neysa Deep,HR,Recruitment Specialist,87,63.25,98.24,4.2,99.21,41,4.3,23,Yes,1,84.19699999999999,2.362142857142857,86.0,Exceeds Expectations
886420,Prerak Thakkar,HR,HR Manager,93,61.04,78.79,3.4,82.5,35,4.1,18,Yes,1,72.2575,2.2916666666666665,82.0,Meets Expectations
960474,Divit Thaker,IT,Software Engineer,96,70.36,76.92,3.6,83.87,45,4.8,21,Yes,1,76.31849999999999,1.8232608695652175,96.0,Meets Expectations
262598,Manikya Shetty,Marketing,Marketing Executive,51,79.14,80.64,4.7,82.3,51,3.1,27,No,0,82.69999999999999,1.5826923076923076,62.0,Exceeds Expectations
768126,Hunar Dora,IT,Data Analyst,86,94.03,99.8,3.9,84.52,45,3.4,5,No,0,89.1625,1.837391304347826,68.0,Exceeds Expectations
407392,Sana Basu,HR,HR Manager,88,66.5,78.02,3.8,85.4,50,3.7,23,No,0,76.268,1.6745098039215687,74.0,Meets Expectations
681032,Navya Gala,Finance,Financial Analyst,61,88.68,79.11,4.9,97.0,40,4.8,17,No,0,91.5545,2.3658536585365852,96.0,Exceeds Expectations
339653,Charvi Kapadia,Marketing,Content Strategist,50,63.02,90.92,4.1,87.66,48,4.9,15,No,0,78.676,1.7889795918367346,98.00000000000001,Meets Expectations
362818,Amira Bhardwaj,Sales,Sales Executive,92,73.8,97.2,3.8,82.64,40,4.8,3,Yes,1,80.73400000000001,2.015609756097561,96.0,Exceeds Expectations
178252,Miraan Chahal,Finance,Auditor,72,91.22,92.52,4.6,71.74,35,5.0,12,No,0,84.71399999999998,1.9927777777777775,100.0,Exceeds Expectations
422019,Yasmin Kara,IT,Cybersecurity Specialist,67,67.47,83.66,3.6,73.29,50,4.8,21,No,0,72.61500000000001,1.437058823529412,96.0,Meets Expectations
276737,Baiju Sethi,Finance,Financial Analyst,70,64.54,82.6,4.7,72.26,47,4.9,30,No,0,74.37,1.5054166666666668,98.00000000000001,Meets Expectations
236238,Myra Ganesh,Finance,Financial Analyst,73,80.07,84.7,4.2,92.34,35,4.7,11,No,0,85.6485,2.565,94.0,Exceeds Expectations
392185,Ayesha Chadha,Finance,Auditor,76,66.19,85.63,3.1,91.58,46,4.9,9,No,0,77.36399999999999,1.9485106382978723,98.00000000000001,Meets Expectations
406980,Ritvik Wagle,HR,Employee Relations,87,77.02,79.34,4.5,95.46,47,3.8,13,No,0,85.76899999999999,1.9887499999999998,76.0,Exceeds Expectations
323646,Lagan Lal,IT,Software Engineer,59,74.96,88.93,3.3,81.2,50,4.3,20,No,0,77.8955,1.5921568627450982,86.0,Meets Expectations
188940,Nayantara Butala,Marketing,Content Strategist,67,62.85,94.79,4.1,82.43,48,3.7,5,No,0,77.3665,1.6822448979591837,74.0,Meets Expectations
635987,Miraya Chada,IT,Cybersecurity Specialist,57,73.74,97.8,3.9,73.87,49,3.7,11,No,0,78.0335,1.4774,74.0,Meets Expectations
303700,Gokul Arora,Finance,Financial Analyst,72,84.49,91.24,3.7,86.21,46,4.2,27,No,0,84.53099999999998,1.8342553191489361,84.00000000000001,Exceeds Expectations
387395,Chirag Vig,Sales,Business Development,55,90.57,99.09,4.1,77.91,47,4.0,22,No,0,86.13149999999999,1.623125,80.0,Exceeds Expectations
394838,Rhea Brahmbhatt,Sales,Business Development,57,82.53,90.53,3.7,76.21,37,4.6,25,No,0,80.23849999999999,2.0055263157894734,92.0,Exceeds Expectations
762077,Rati Iyengar,Sales,Business Development,95,92.1,82.48,4.6,95.6,37,4.4,14,Yes,1,91.86699999999999,2.5157894736842104,88.00000000000001,Exceeds Expectations
648713,Lagan Som,Finance,Financial Analyst,55,64.62,91.66,3.4,78.24,44,4.4,30,No,0,73.95,1.7386666666666666,88.00000000000001,Meets Expectations
782643,Pihu Sarraf,IT,Software Engineer,79,92.06,83.47,4.9,96.88,47,5.0,12,No,0,93.34949999999999,2.018333333333333,100.0,Exceeds Expectations
335076,Riaan Suri,Sales,Business Development,97,66.15,77.45,4.7,99.59,53,4.7,16,Yes,1,83.72649999999999,1.8442592592592593,94.0,Exceeds Expectations
742640,Divit Banik,Finance,Accountant,71,67.14,76.39,4.6,95.29,50,4.0,4,No,0,82.109,1.8684313725490198,80.0,Exceeds Expectations
587790,Hunar Saran,Marketing,Marketing Executive,64,67.88,78.33,4.8,97.84,42,3.5,28,No,0,84.1515,2.2753488372093025,70.0,Exceeds Expectations
741941,Khushi Barad,Marketing,Content Strategist,52,82.98,75.82,4.5,89.13,45,3.4,25,No,0,85.11149999999999,1.9376086956521739,68.0,Exceeds Expectations
542568,Rasha Lalla,Marketing,SEO Specialist,76,63.62,80.17,4.5,83.32,45,4.4,27,No,0,76.9545,1.8113043478260868,88.00000000000001,Meets Expectations
839443,Navya Lall,IT,Data Analyst,81,72.43,86.41,3.7,80.55,36,4.5,29,No,0,77.60449999999999,2.177027027027027,90.0,Meets Expectations
984036,Taran Dhaliwal,Sales,Account Manager,50,73.44,86.2,3.4,77.63,35,3.3,8,No,0,76.0045,2.156388888888889,65.99999999999999,Meets Expectations
594996,Tejas Hans,HR,Employee Relations,51,60.1,85.23,3.7,89.67,36,4.3,17,No,0,76.30399999999999,2.4235135135135137,86.0,Meets Expectations
267932,Aaryahi Loyal,HR,Employee Relations,57,75.07,79.7,4.2,88.75,41,4.0,5,No,0,81.89199999999998,2.113095238095238,80.0,Exceeds Expectations
834944,Aarna Din,Marketing,Marketing Executive,63,87.08,81.5,3.0,74.99,49,3.6,0,No,0,77.94949999999999,1.4997999999999998,72.0,Meets Expectations
541090,Lavanya Batta,Marketing,Marketing Executive,57,78.18,96.46,5.0,84.8,48,3.5,7,No,0,86.51199999999999,1.730612244897959,70.0,Exceeds Expectations
561289,Pihu Keer,IT,Data Analyst,82,64.33,78.27,4.1,76.74,42,3.4,0,No,0,73.41499999999999,1.7846511627906976,68.0,Meets Expectations
851462,Jiya Rajan,Marketing,SEO Specialist,88,73.89,94.64,4.2,92.41,35,3.1,16,No,0,85.00099999999999,2.5669444444444443,62.0,Exceeds Expectations
252844,Vedika Deshpande,IT,Software Engineer,86,61.25,95.97,3.4,99.37,44,3.1,15,No,0,80.8125,2.2082222222222225,62.0,Exceeds Expectations
826413,Arhaan Bala,Sales,Sales Executive,97,79.6,97.87,4.7,78.05,40,4.6,15,Yes,1,83.95799999999998,1.9036585365853658,92.0,Exceeds Expectations
312278,Emir Goel,Sales,Sales Executive,54,84.88,91.47,3.5,75.71,45,4.7,7,No,0,80.42699999999999,1.6458695652173911,94.0,Exceeds Expectations
698472,Charvi Doctor,Marketing,Content Strategist,73,74.81,87.87,3.1,86.12,55,4.0,21,No,0,78.806,1.537857142857143,80.0,Meets Expectations
185729,Alia Tandon,HR,Recruitment Specialist,95,81.95,89.39,4.2,98.2,52,3.4,6,No,0,89.06099999999999,1.8528301886792453,68.0,Exceeds Expectations
993983,Riya Virk,IT,Cybersecurity Specialist,77,74.94,80.4,4.8,96.93,39,3.3,12,No,0,86.61449999999999,2.4232500000000003,65.99999999999999,Exceeds Expectations
208933,Zeeshan Shetty,Finance,Accountant,68,67.03,91.02,3.9,74.97,48,4.7,29,No,0,75.053,1.53,94.0,Meets Expectations
308105,Ayesha Ram,Finance,Auditor,81,88.38,99.75,3.3,89.16,44,3.0,1,No,0,87.0015,1.9813333333333332,60.0,Exceeds Expectations
956821,Sahil Lad,Sales,Sales Executive,62,91.17,76.4,3.4,73.62,40,3.7,10,No,0,79.3365,1.795609756097561,74.0,Meets Expectations
537396,Adira Ratti,Marketing,Content Strategist,71,86.79,99.65,4.5,94.31,53,3.4,26,No,0,91.8325,1.7464814814814815,68.0,Exceeds Expectations
502306,Renee Deshpande,Finance,Accountant,92,83.42,93.41,4.0,90.91,35,3.3,22,No,0,87.027,2.5252777777777777,65.99999999999999,Exceeds Expectations
154238,Kismat Bhatti,IT,Data Analyst,97,71.65,76.72,4.7,90.25,48,4.5,3,Yes,1,82.273,1.8418367346938775,90.0,Exceeds Expectations
753094,Kaira Raju,Sales,Business Development,74,82.82,76.4,4.3,85.35,43,3.4,12,No,0,83.2195,1.9397727272727272,68.0,Exceeds Expectations
987628,Indrajit Gulati,Finance,Accountant,72,84.73,87.83,4.5,89.58,51,3.9,18,No,0,87.68299999999999,1.7226923076923077,78.0,Exceeds Expectations
315441,Mehul Kamdar,Marketing,Content Strategist,82,70.26,95.76,3.6,75.86,45,3.8,29,No,0,76.306,1.6491304347826088,76.0,Meets Expectations
546027,Khushi Khatri,HR,Recruitment Specialist,75,65.27,75.57,3.2,85.35,41,3.0,27,No,0,73.65249999999999,2.032142857142857,60.0,Meets Expectations
289687,Divit Ravel,Finance,Auditor,78,67.68,92.36,4.4,78.97,55,4.5,20,No,0,78.3815,1.4101785714285715,90.0,Meets Expectations
602759,Yuvraj  Gade,IT,Data Analyst,94,90.48,97.78,4.3,86.4,35,3.3,27,No,0,89.47500000000001,2.4000000000000004,65.99999999999999,Exceeds Expectations
263697,Vedika Ahluwalia,Finance,Financial Analyst,89,70.95,93.83,4.9,86.93,52,4.4,20,Yes,1,84.0325,1.640188679245283,88.00000000000001,Exceeds Expectations
172448,Vaibhav Sharaf,HR,HR Manager,82,71.89,95.37,3.7,90.17,49,4.4,12,No,0,82.1265,1.8034000000000001,88.00000000000001,Exceeds Expectations
427542,Samarth Kothari,IT,Cybersecurity Specialist,82,85.65,99.89,4.2,99.0,41,4.6,8,No,0,92.21099999999998,2.357142857142857,92.0,Exceeds Expectations
631621,Raghav Trivedi,Sales,Account Manager,61,80.52,92.15,4.5,89.08,36,3.2,29,No,0,86.68249999999999,2.4075675675675674,64.0,Exceeds Expectations
915795,Reyansh D’Alia,IT,Data Analyst,100,72.38,84.41,4.7,98.06,51,4.4,28,Yes,1,86.4155,1.8857692307692309,88.00000000000001,Exceeds Expectations
847450,Mohanlal Manne,Marketing,Marketing Executive,95,92.43,94.77,3.2,73.36,39,4.0,22,No,0,81.84199999999998,1.834,80.0,Exceeds Expectations
959448,Hansh Srinivas,Marketing,SEO Specialist,58,91.59,87.19,3.8,75.97,54,3.8,17,No,0,83.12450000000001,1.3812727272727272,76.0,Exceeds Expectations
762556,Onkar Grewal,Finance,Auditor,93,83.89,82.82,4.2,96.99,47,4.1,30,Yes,1,88.33099999999999,2.020625,82.0,Exceeds Expectations
333098,Suhana Sethi,Finance,Financial Analyst,82,73.25,79.11,4.3,81.89,43,3.4,6,No,0,79.0655,1.8611363636363636,68.0,Meets Expectations
663170,Alisha Varty,Marketing,Content Strategist,80,82.12,92.36,3.3,78.28,40,3.2,19,No,0,79.894,1.9092682926829267,64.0,Meets Expectations
550082,Tarini Chokshi,Marketing,SEO Specialist,83,92.48,82.71,4.5,93.21,37,4.4,23,No,0,90.898,2.4528947368421052,88.00000000000001,Exceeds Expectations
847088,Lavanya Doshi,Sales,Business Development,56,87.41,94.26,3.5,99.0,51,4.9,7,No,0,89.8825,1.9038461538461537,98.00000000000001,Exceeds Expectations
920235,Zain Bora,HR,HR Manager,84,68.66,86.9,4.6,96.8,44,4.7,2,No,0,84.746,2.151111111111111,94.0,Exceeds Expectations
704454,Romil Badal,HR,Employee Relations,74,64.98,82.92,3.9,75.34,38,3.7,11,No,0,73.25,1.9317948717948719,74.0,Meets Expectations
508344,Divit Srinivas,Finance,Financial Analyst,75,84.48,83.94,4.0,95.9,55,4.5,0,No,0,87.72399999999999,1.7125000000000001,90.0,Exceeds Expectations
842518,Advika Golla,Marketing,Content Strategist,65,66.65,82.45,3.5,83.83,51,3.8,2,No,0,75.5355,1.6121153846153846,76.0,Meets Expectations
326916,Nitya Hayre,Finance,Accountant,92,80.84,98.24,4.7,94.1,47,3.4,20,No,0,90.065,1.9604166666666665,68.0,Exceeds Expectations
936303,Samaira Kota,Sales,Sales Executive,64,73.46,99.56,3.4,71.88,35,4.6,27,No,0,76.003,1.9966666666666666,92.0,Meets Expectations
592492,Dhanush Lata,Marketing,Content Strategist,97,76.86,94.55,3.3,70.31,50,3.7,27,No,0,75.59200000000001,1.3786274509803922,74.0,Meets Expectations
294202,Lagan Babu,Sales,Sales Executive,86,76.77,99.84,4.4,87.58,51,3.8,18,No,0,85.6985,1.6842307692307692,76.0,Exceeds Expectations
337519,Ela Mallick,HR,Employee Relations,65,62.02,97.94,4.6,91.09,50,3.6,12,No,0,82.0795,1.786078431372549,72.0,Exceeds Expectations
295577,Indranil Rama,IT,Data Analyst,69,62.07,93.02,4.9,74.01,39,4.4,22,No,0,76.281,1.8502500000000002,88.00000000000001,Meets Expectations
860642,Mohanlal Swaminathan,Finance,Auditor,82,81.67,77.09,4.5,97.9,46,4.3,24,No,0,87.913,2.0829787234042554,86.0,Exceeds Expectations
342610,Mamooty De,IT,Software Engineer,63,89.69,92.23,4.7,76.35,36,3.1,5,No,0,86.04849999999999,2.0635135135135134,62.0,Exceeds Expectations
814951,Purab Sachdeva,Sales,Account Manager,58,89.62,85.13,4.9,94.41,40,4.0,0,No,0,91.88,2.3026829268292683,80.0,Exceeds Expectations
793554,Jivika Gaba,IT,Data Analyst,74,60.8,86.19,4.8,85.6,35,4.3,24,No,0,78.5685,2.3777777777777778,86.0,Meets Expectations
211915,Renee Mahal,IT,Software Engineer,50,82.71,95.13,3.9,75.03,42,3.1,6,No,0,81.1785,1.7448837209302326,62.0,Exceeds Expectations
471393,Divyansh Roy,IT,Cybersecurity Specialist,69,74.05,84.18,4.8,86.31,41,3.9,14,No,0,83.15299999999999,2.055,78.0,Exceeds Expectations
698901,Seher Jaggi,Finance,Auditor,80,65.06,90.35,4.5,99.44,54,5.0,27,No,0,84.6275,1.808,100.0,Exceeds Expectations
746266,Misha Dyal,HR,HR Manager,62,71.94,77.61,4.9,82.73,54,3.1,22,No,0,80.476,1.5041818181818183,62.0,Exceeds Expectations
964667,Shray Kothari,IT,Cybersecurity Specialist,85,93.1,93.9,4.8,87.4,39,3.2,5,No,0,91.66,2.185,64.0,Exceeds Expectations
534033,Shlok Das,Sales,Business Development,78,79.97,97.09,3.1,84.82,42,3.2,15,No,0,81.53999999999999,1.9725581395348835,64.0,Exceeds Expectations
679655,Kashvi Dugar,IT,Data Analyst,97,83.21,90.21,4.1,82.82,39,3.6,7,No,0,83.94199999999998,2.0705,72.0,Exceeds Expectations
453437,Ela Dada,Sales,Sales Executive,94,61.17,96.36,3.9,84.59,42,3.0,8,No,0,77.17,1.9672093023255814,60.0,Meets Expectations
644425,Kiara Bhalla,Finance,Auditor,66,83.48,79.72,4.8,71.71,48,4.3,18,No,0,80.6745,1.463469387755102,86.0,Exceeds Expectations
360054,Arnav Sama,IT,Cybersecurity Specialist,73,69.28,79.51,3.2,91.02,35,4.8,11,No,0,77.63149999999999,2.5283333333333333,96.0,Meets Expectations
958983,Kabir Dey,IT,Cybersecurity Specialist,54,90.19,82.97,4.9,83.52,37,4.7,17,No,0,87.94399999999999,2.1978947368421053,94.0,Exceeds Expectations
896143,Zaina Tailor,Marketing,Marketing Executive,56,68.15,89.51,4.3,77.32,47,4.6,11,No,0,77.241,1.6108333333333331,92.0,Meets Expectations
112033,Riya Bora,IT,Data Analyst,88,89.68,80.68,4.2,72.86,41,4.0,2,No,0,81.591,1.7347619047619047,80.0,Exceeds Expectations
966510,Shayak Sama,Sales,Business Development,96,85.46,94.64,3.7,94.08,49,3.8,1,No,0,88.13499999999999,1.8816,76.0,Exceeds Expectations
816553,Kiara Sunder,HR,HR Manager,69,88.01,79.53,4.5,91.7,53,3.4,20,No,0,88.328,1.6981481481481482,68.0,Exceeds Expectations
201544,Alisha Khurana,Marketing,Marketing Executive,55,61.0,99.91,4.6,75.56,48,4.4,12,No,0,76.5825,1.5420408163265307,88.00000000000001,Meets Expectations
421420,Drishya Lalla,Marketing,SEO Specialist,51,71.53,95.64,3.8,72.76,41,3.9,9,No,0,76.2475,1.7323809523809526,78.0,Meets Expectations
784115,Siya Chacko,Marketing,Marketing Executive,92,85.66,79.38,4.0,91.14,46,3.6,19,No,0,85.78699999999999,1.9391489361702128,72.0,Exceeds Expectations
980882,Hansh Bora,Marketing,Content Strategist,99,73.95,82.73,4.1,93.3,45,4.4,30,Yes,1,83.24699999999999,2.028260869565217,88.00000000000001,Exceeds Expectations
963994,Lakshit Magar,Sales,Business Development,78,73.14,89.4,5.0,72.73,53,3.9,20,No,0,79.4645,1.346851851851852,78.0,Meets Expectations
197724,Dhanush Lala,Sales,Business Development,68,61.46,88.26,4.5,75.21,49,4.5,20,No,0,74.5735,1.5042,90.0,Meets Expectations
628515,Aaryahi Dubey,Finance,Auditor,72,82.43,86.41,3.4,82.03,44,4.8,13,No,0,80.7225,1.822888888888889,96.0,Exceeds Expectations
428037,Zeeshan Banik,Sales,Business Development,93,80.89,81.52,3.3,88.87,52,3.8,17,No,0,81.544,1.6767924528301887,76.0,Exceeds Expectations
545469,Dhanuk Verma,Marketing,Marketing Executive,62,65.17,93.08,3.9,82.88,48,4.7,6,No,0,77.4795,1.6914285714285713,94.0,Meets Expectations
588823,Divyansh Viswanathan,Marketing,SEO Specialist,73,60.48,99.82,4.8,92.1,46,3.6,26,No,0,82.77600000000001,1.9595744680851062,72.0,Exceeds Expectations
214279,Alisha Chana,Finance,Accountant,96,93.48,75.65,4.9,79.08,38,4.5,9,Yes,1,86.4435,2.0276923076923077,90.0,Exceeds Expectations
546626,Ranbir Choudhury,Marketing,Content Strategist,59,87.25,81.56,3.5,85.22,48,3.5,26,No,0,83.09849999999999,1.7391836734693877,70.0,Exceeds Expectations
886828,Myra Khatri,Sales,Account Manager,66,92.26,99.67,4.3,89.0,43,3.8,5,No,0,91.2915,2.022727272727273,76.0,Exceeds Expectations
944488,Ojas Arya,IT,Software Engineer,63,76.21,89.59,3.0,92.27,51,4.9,15,No,0,81.4065,1.7744230769230769,98.00000000000001,Exceeds Expectations
956439,Aayush Gupta,IT,Cybersecurity Specialist,61,64.04,79.01,4.8,92.85,55,3.6,27,No,0,81.16299999999998,1.6580357142857143,72.0,Exceeds Expectations
777134,Heer Kunda,Finance,Accountant,68,66.47,96.84,3.1,93.7,37,4.3,21,No,0,79.8855,2.4657894736842105,86.0,Meets Expectations
867035,Jayesh Sharaf,Marketing,Marketing Executive,71,92.64,79.77,4.1,78.37,45,4.9,12,No,0,84.11899999999999,1.703695652173913,98.00000000000001,Exceeds Expectations
503551,Shaan Lata,HR,Employee Relations,97,65.14,76.47,4.9,72.44,44,4.1,24,Yes,1,74.3235,1.6097777777777778,82.0,Meets Expectations
229357,Ivan Ram,Finance,Accountant,85,87.72,87.93,4.3,91.14,50,4.5,0,No,0,88.6905,1.7870588235294118,90.0,Exceeds Expectations
165246,Aarav Rajagopalan,Sales,Account Manager,56,91.95,77.51,3.3,75.56,37,4.6,21,No,0,80.155,1.988421052631579,92.0,Exceeds Expectations
154234,Adira D’Alia,Finance,Auditor,51,82.84,89.79,4.3,76.83,40,4.1,12,No,0,82.25300000000001,1.8739024390243901,82.0,Exceeds Expectations
570841,Kiaan Shetty,HR,HR Manager,59,70.44,88.99,3.8,97.42,49,3.1,13,No,0,83.4995,1.9484000000000001,62.0,Exceeds Expectations
491184,Vihaan Sankar,Sales,Sales Executive,79,81.83,80.12,3.1,99.61,41,3.4,5,No,0,84.82199999999999,2.3716666666666666,68.0,Exceeds Expectations
111003,Baiju Bhasin,Marketing,Content Strategist,55,77.72,88.43,4.4,83.63,38,3.8,4,No,0,82.937,2.1443589743589744,76.0,Exceeds Expectations
743102,Damini Verma,HR,HR Manager,56,74.67,76.66,3.1,92.95,51,4.5,6,No,0,79.466,1.7875,90.0,Meets Expectations
421030,Dhruv Sankaran,Marketing,Content Strategist,66,63.75,98.89,3.3,92.95,40,3.5,28,No,0,79.5785,2.2670731707317073,70.0,Meets Expectations
867866,Vivaan Gandhi,IT,Software Engineer,81,80.58,83.56,3.6,77.29,54,4.6,20,No,0,78.5885,1.4052727272727275,92.0,Meets Expectations
976327,Suhana Yohannan,HR,Employee Relations,64,73.39,84.63,4.2,89.47,44,4.5,21,No,0,82.29549999999999,1.9882222222222221,90.0,Exceeds Expectations
852635,Mohanlal Boase,Sales,Business Development,87,92.46,93.54,3.4,79.73,41,4.7,28,Yes,1,84.4975,1.8983333333333334,94.0,Exceeds Expectations
482970,Yasmin Sodhi,IT,Data Analyst,92,86.24,76.66,4.8,79.7,55,3.5,11,No,0,83.97799999999998,1.4232142857142858,70.0,Exceeds Expectations
507301,Manjari Bhargava,Sales,Sales Executive,58,94.99,99.09,3.5,85.58,44,4.0,25,No,0,88.56299999999999,1.9017777777777778,80.0,Exceeds Expectations
979193,Heer Sinha,Sales,Business Development,60,74.17,95.69,3.1,77.25,35,4.1,21,No,0,76.6505,2.1458333333333335,82.0,Meets Expectations
578260,Hansh Karan,Marketing,SEO Specialist,50,85.45,96.03,4.0,92.06,37,3.3,1,No,0,88.53299999999999,2.4226315789473687,65.99999999999999,Exceeds Expectations
722103,Madhup Goda,Marketing,Content Strategist,68,62.57,81.28,4.0,79.97,40,3.4,5,No,0,74.08099999999999,1.9504878048780487,68.0,Meets Expectations
878117,Taran Srivastava,HR,HR Manager,64,79.49,97.49,4.6,81.0,44,3.6,2,No,0,84.59499999999998,1.8,72.0,Exceeds Expectations
248305,Anahita Kala,Marketing,Content Strategist,53,87.12,88.02,4.6,98.95,38,3.2,26,No,0,92.1275,2.537179487179487,64.0,Exceeds Expectations
460624,Priyansh Dua,Finance,Financial Analyst,76,80.11,91.63,3.6,95.74,46,3.8,3,No,0,86.09199999999998,2.0370212765957447,76.0,Exceeds Expectations
547479,Tushar Dyal,Finance,Financial Analyst,80,76.13,86.34,4.4,79.46,54,3.1,7,No,0,80.6075,1.4447272727272726,62.0,Exceeds Expectations
491782,Aarush Anand,HR,HR Manager,79,61.37,82.4,4.7,96.87,50,3.6,8,No,0,81.844,1.8994117647058824,72.0,Exceeds Expectations
437918,Prerak Buch,Sales,Sales Executive,71,61.56,96.52,4.5,98.67,43,3.4,3,No,0,84.0585,2.2425,68.0,Exceeds Expectations
725370,Yashvi Sankar,HR,Recruitment Specialist,80,88.43,91.56,3.5,72.21,51,3.5,18,No,0,80.458,1.388653846153846,70.0,Exceeds Expectations
867397,Chirag Som,Sales,Sales Executive,99,90.84,98.9,5.0,84.75,52,4.1,19,Yes,1,91.2915,1.599056603773585,82.0,Exceeds Expectations
788096,Purab Borah,Sales,Account Manager,59,70.77,96.19,3.9,86.54,50,3.0,22,No,0,81.187,1.6968627450980394,60.0,Exceeds Expectations
277702,Vanya Baria,Sales,Sales Executive,62,88.43,76.64,4.4,86.07,40,4.2,10,No,0,85.771,2.0992682926829267,84.00000000000001,Exceeds Expectations
456614,Saksham Lad,IT,Software Engineer,62,91.63,92.08,3.7,84.15,45,4.4,17,No,0,86.43499999999999,1.8293478260869567,88.00000000000001,Exceeds Expectations
100518,Baiju Baria,Sales,Account Manager,58,79.87,92.64,4.5,75.94,54,3.4,7,No,0,81.92949999999999,1.3807272727272726,68.0,Exceeds Expectations
829422,Hazel Babu,HR,Recruitment Specialist,95,70.47,81.41,3.4,78.27,36,3.5,28,No,0,74.4705,2.1154054054054052,70.0,Meets Expectations
106767,Dhruv Srinivas,Finance,Financial Analyst,63,88.41,94.44,4.4,82.85,45,4.4,0,No,0,87.30699999999999,1.8010869565217391,88.00000000000001,Exceeds Expectations
749676,Neelofar Sunder,Marketing,Marketing Executive,79,89.14,85.18,4.9,73.88,36,3.0,2,No,0,84.534,1.9967567567567566,60.0,Exceeds Expectations
989754,Ivana Brahmbhatt,IT,Cybersecurity Specialist,69,70.93,98.84,3.8,96.23,44,4.2,9,No,0,84.732,2.1384444444444446,84.00000000000001,Exceeds Expectations
701566,Nehmat Dugar,HR,HR Manager,55,83.07,83.26,4.5,75.92,55,5.0,28,No,0,81.6355,1.3557142857142856,100.0,Exceeds Expectations
