Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age,TrainingSuccess,CostPerTrainingDay,OverallSatisfactionIndex
3968,2021-02-20,Data Analyst,NEL,Active,Contract,Zone B,Temporary,IT/IS,Engineers,1967-07-14,MA,Female,Other,Married,Fully Meets,3,2022-12-14,5,5,1,2022-12-02,Technical Skills,External,Completed,3,891.63,54,1,287.6225806451613,3.6666666666666665
3969,2021-01-17,Database Administrator,PL,Active,Contract,Zone A,Full-Time,IT/IS,Aerial,1966-06-18,MA,Female,Asian,Divorced,Exceeds,3,2022-09-08,4,5,2,2023-03-01,Technical Skills,Internal,Failed,4,701.87,55,0,171.1878048780488,3.6666666666666665
3970,2020-10-04,Database Administrator,PYZ,Active,Part-Time,Zone B,Full-Time,IT/IS,Field Operations,1950-08-11,MA,Female,Other,Married,Exceeds,3,2023-01-14,5,1,5,2023-02-25,Technical Skills,Internal,Incomplete,4,216.73,70,0,52.860975609756096,3.6666666666666665
3971,2021-01-29,Database Administrator,SVG,Active,Part-Time,Zone A,Temporary,IT/IS,General - Con,1958-10-31,TX,Female,Other,Widowed,Fully Meets,3,2023-03-23,3,3,2,2022-08-16,Project Management,External,Passed,5,482.47,63,1,94.60196078431373,2.6666666666666665
3972,2022-07-26,Database Administrator,TNS,Active,Part-Time,Zone B,Part-Time,IT/IS,General - Con,1955-07-06,TX,Female,Black,Divorced,Fully Meets,3,2022-10-29,5,4,1,2023-04-25,Leadership Development,External,Incomplete,5,853.57,67,0,167.36666666666667,3.3333333333333335
3973,2018-09-21,Database Administrator,WBL,Terminated,Part-Time,Zone C,Temporary,IT/IS,Field Operations,1973-05-22,TX,Female,Hispanic,Single,Exceeds,3,2022-08-17,3,2,1,2022-11-14,Leadership Development,Internal,Passed,1,202.97,45,1,184.5181818181818,2.0
3974,2018-12-25,Data Architect,BPC,Terminated,Part-Time,Zone C,Full-Time,IT/IS,General - Eng,1986-07-01,TX,Male,Other,Married,Exceeds,3,2023-04-04,4,5,1,2023-04-27,Communication Skills,Internal,Passed,1,487.4,32,1,443.090909090909,3.3333333333333335
3975,2020-11-03,CIO,CCDR,Terminated,Part-Time,Zone B,Temporary,IT/IS,Field Operations,1999-01-25,TX,Male,Asian,Single,Fully Meets,3,2022-11-27,1,4,3,2023-05-08,Leadership Development,External,Completed,2,669.81,21,1,318.9571428571428,2.6666666666666665
3976,2021-10-22,Sr. DBA,MSC,Active,Full-Time,Zone C,Temporary,IT/IS,Field Operations,1991-11-17,MA,Female,White,Divorced,Fully Meets,3,2023-04-25,4,5,1,2023-04-22,Leadership Development,Internal,Completed,1,645.02,30,1,586.3818181818181,3.3333333333333335
3977,2018-08-27,Sr. Accountant,TNS,Active,Full-Time,Zone A,Full-Time,IT/IS,Wireline Construction,1943-08-19,MA,Female,Black,Divorced,Fully Meets,3,2023-06-01,1,5,4,2022-10-13,Technical Skills,External,Completed,2,157.4,75,1,74.95238095238095,3.3333333333333335
3978,2020-07-12,Sr. Accountant,PYZ,Active,Part-Time,Zone B,Part-Time,IT/IS,General - Con,1980-04-26,MA,Male,Asian,Widowed,Fully Meets,3,2022-04-09,4,3,5,2023-05-15,Project Management,External,Failed,1,131.98,40,0,119.98181818181817,4.0
3980,2020-05-11,Data Analyst,PL,Active,Full-Time,Zone C,Full-Time,IT/IS,Project Management - Con,1975-02-12,MA,Female,White,Married,Exceeds,3,2022-03-10,4,2,5,2023-07-27,Communication Skills,External,Incomplete,1,695.56,45,0,632.3272727272727,3.6666666666666665
3981,2020-07-24,Data Analyst,BPC,Active,Full-Time,Zone A,Temporary,IT/IS,Field Operations,1960-07-02,MA,Female,Black,Divorced,Fully Meets,3,2022-10-31,1,2,4,2022-12-22,Communication Skills,External,Passed,2,869.96,60,1,414.26666666666665,2.3333333333333335
3982,2022-08-09,Database Administrator,CCDR,Active,Part-Time,Zone B,Part-Time,IT/IS,Aerial,1957-12-06,MA,Female,Other,Married,Needs Improvement,3,2022-09-10,1,1,1,2022-12-09,Technical Skills,Internal,Completed,1,189.91,65,1,172.64545454545453,1.0
3983,2022-06-12,Database Administrator,SVG,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,1964-12-04,MA,Female,Hispanic,Married,Exceeds,3,2022-03-12,4,3,1,2023-07-24,Project Management,External,Failed,5,407.96,58,0,79.9921568627451,2.6666666666666665
3984,2022-02-10,Database Administrator,EW,Active,Contract,Zone B,Full-Time,IT/IS,Wireline Construction,1963-07-23,TX,Female,Hispanic,Single,Fully Meets,3,2023-02-24,5,5,4,2022-08-07,Communication Skills,Internal,Incomplete,1,202.91,59,0,184.46363636363634,4.666666666666667
3985,2023-01-13,Database Administrator,MSC,Terminated,Part-Time,Zone A,Part-Time,IT/IS,People Services,1992-01-18,TX,Male,White,Widowed,Fully Meets,3,2022-09-28,5,4,2,2022-10-16,Communication Skills,Internal,Passed,4,956.95,31,1,233.40243902439028,3.6666666666666665
3986,2020-03-10,Database Administrator,TNS,Active,Part-Time,Zone A,Temporary,IT/IS,Catv,1972-11-27,TX,Female,Hispanic,Married,Fully Meets,3,2022-08-10,4,3,2,2022-10-15,Technical Skills,External,Passed,5,813.03,48,1,159.41764705882355,3.0
3987,2022-02-25,Data Architect,PYZ,Terminated,Full-Time,Zone A,Full-Time,IT/IS,Catv,1982-03-05,TX,Male,Other,Widowed,Exceeds,3,2022-12-22,5,4,1,2022-08-24,Project Management,External,Passed,1,962.54,40,1,875.0363636363635,3.3333333333333335
3989,2022-07-11,Sr. DBA,TNS,Active,Full-Time,Zone C,Part-Time,IT/IS,General - Con,1952-06-18,MA,Female,Asian,Widowed,Fully Meets,3,2023-04-26,2,1,1,2023-01-22,Communication Skills,Internal,Passed,5,866.51,70,1,169.90392156862745,1.3333333333333333
3991,2023-04-10,Sr. Accountant,BPC,Active,Contract,Zone B,Full-Time,IT/IS,Project Management - Con,1974-09-03,MA,Male,Black,Single,Fully Meets,3,2022-11-10,2,3,2,2022-09-19,Customer Service,Internal,Completed,4,716.52,49,1,174.76097560975612,2.3333333333333335
3992,2022-12-08,Data Analyst,SVG,Active,Part-Time,Zone A,Full-Time,IT/IS,General - Eng,1961-12-28,MA,Male,Black,Married,Fully Meets,3,2023-07-14,4,3,1,2022-09-13,Project Management,External,Completed,3,323.25,61,1,104.27419354838709,2.6666666666666665
3993,2022-06-22,Data Analyst,PYZ,Active,Contract,Zone C,Full-Time,IT/IS,Field Operations,1996-05-24,MA,Female,Asian,Married,Fully Meets,3,2022-10-16,3,4,4,2023-01-27,Communication Skills,Internal,Failed,2,229.0,26,0,109.04761904761904,3.6666666666666665
3994,2022-09-22,Data Analyst,PL,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,1987-08-02,MA,Female,Asian,Single,Fully Meets,3,2023-02-14,3,5,2,2023-02-11,Customer Service,Internal,Failed,1,861.91,35,0,783.5545454545454,3.3333333333333335
3995,2019-07-15,Database Administrator,NEL,Active,Full-Time,Zone A,Temporary,IT/IS,Wireline Construction,1946-08-12,MA,Female,Black,Widowed,Exceeds,3,2023-05-01,4,5,2,2022-12-23,Project Management,External,Incomplete,3,803.73,73,0,259.26774193548385,3.6666666666666665
3996,2021-09-01,Database Administrator,MSC,Active,Part-Time,Zone C,Full-Time,IT/IS,Catv,1999-11-29,MA,Female,White,Widowed,Fully Meets,3,2023-04-14,3,5,1,2023-01-09,Customer Service,Internal,Failed,2,808.51,22,0,385.0047619047619,3.0
3997,2019-07-16,Database Administrator,EW,Active,Contract,Zone A,Temporary,IT/IS,Engineers,1946-02-12,TX,Male,Black,Single,Needs Improvement,3,2022-10-09,2,4,1,2022-09-19,Project Management,External,Failed,4,629.16,73,0,153.45365853658538,2.3333333333333335
3998,2021-12-24,Database Administrator,CCDR,Terminated,Full-Time,Zone B,Full-Time,IT/IS,Yard (Material Handling),1971-01-22,TX,Female,Other,Married,Fully Meets,3,2023-02-22,5,5,2,2022-09-26,Customer Service,External,Completed,1,994.09,50,1,903.7181818181817,4.0
3999,2019-04-17,Database Administrator,BPC,Terminated,Full-Time,Zone B,Full-Time,IT/IS,Engineers,1943-01-02,TX,Male,Asian,Single,Exceeds,3,2022-02-10,5,4,2,2023-07-02,Leadership Development,Internal,Incomplete,5,477.78,76,0,93.68235294117648,3.6666666666666665
4000,2019-10-26,Data Architect,PYZ,Terminated,Contract,Zone C,Full-Time,IT/IS,Field Operations,1960-03-31,TX,Male,Black,Divorced,Fully Meets,3,2023-04-21,3,2,1,2022-10-06,Leadership Development,Internal,Completed,4,951.27,59,1,232.01707317073172,2.0
1001,2019-08-29,Software Engineer,BPC,Active,Part-Time,Zone A,Part-Time,Software Engineering,Engineers,1957-09-21,MA,Female,Black,Married,Fully Meets,3,2022-10-10,2,5,5,2022-09-21,Customer Service,Internal,Failed,4,510.83,62,0,124.59268292682927,4.0
1002,2022-12-12,Software Engineer,NEL,Active,Part-Time,Zone A,Temporary,Software Engineering,Catv,1950-08-07,MA,Female,Asian,Widowed,Fully Meets,3,2023-03-08,4,5,3,2023-07-19,Leadership Development,Internal,Failed,2,582.37,72,0,277.31904761904764,4.0
1003,2023-03-08,Software Engineer,WBL,Active,Contract,Zone A,Part-Time,Software Engineering,Field Operations,1973-11-23,MA,Female,White,Married,Fully Meets,3,2023-03-01,2,5,2,2023-02-24,Technical Skills,Internal,Incomplete,4,777.06,50,0,189.5268292682927,3.0
1004,2020-05-29,Software Engineer,PYZ,Active,Part-Time,Zone C,Part-Time,Software Engineering,Project Management - Con,1957-01-27,MA,Male,Black,Single,Fully Meets,3,2023-07-30,3,5,3,2023-01-12,Customer Service,Internal,Completed,2,824.3,63,1,392.52380952380946,3.6666666666666665
1005,2022-09-16,Software Engineer,SVG,Active,Full-Time,Zone B,Temporary,Software Engineering,Field Operations,1970-07-28,MA,Male,Black,Divorced,Fully Meets,3,2023-06-19,2,4,5,2023-05-12,Communication Skills,External,Passed,4,145.99,52,1,35.607317073170734,3.6666666666666665
1006,2021-08-15,Software Engineer,MSC,Active,Full-Time,Zone C,Part-Time,Software Engineering,Engineers,1959-02-19,MA,Female,White,Widowed,Fully Meets,3,2023-03-05,5,2,1,2023-05-08,Project Management,Internal,Failed,2,838.07,62,0,399.0809523809524,2.6666666666666665
1007,2020-10-25,Software Engineer,SVG,Terminated,Part-Time,Zone A,Part-Time,Software Engineering,General - Con,2000-03-18,MA,Male,Black,Widowed,Fully Meets,3,2023-07-18,2,1,5,2023-05-14,Leadership Development,External,Failed,2,667.32,20,0,317.7714285714286,2.6666666666666665
1008,2019-08-28,Software Engineer,BPC,Active,Contract,Zone B,Temporary,Software Engineering,General - Con,1981-12-21,MA,Female,Hispanic,Married,Fully Meets,3,2023-06-21,5,2,2,2023-08-02,Technical Skills,External,Incomplete,2,758.18,38,0,361.0380952380952,3.0
1009,2019-06-13,Software Engineer,NEL,Active,Part-Time,Zone C,Temporary,Software Engineering,General - Con,1987-01-03,MA,Female,Other,Single,Fully Meets,3,2023-06-06,2,5,1,2022-08-21,Customer Service,Internal,Incomplete,2,101.21,32,0,48.19523809523809,2.6666666666666665
1010,2021-01-12,Software Engineer,EW,Terminated,Part-Time,Zone C,Temporary,Software Engineering,Field Operations,1992-10-21,MA,Male,Hispanic,Divorced,Fully Meets,3,2022-09-15,2,4,2,2022-08-19,Communication Skills,External,Incomplete,5,332.25,29,0,65.14705882352942,2.6666666666666665
1011,2022-02-07,Software Engineer,MSC,Terminated,Contract,Zone A,Temporary,Software Engineering,General - Con,1948-02-22,MA,Male,Hispanic,Married,Fully Meets,3,2022-08-12,1,2,3,2022-11-06,Communication Skills,Internal,Completed,1,803.98,74,1,730.8909090909091,2.0
1012,2020-11-09,Software Engineer,TNS,Terminated,Contract,Zone A,Temporary,Software Engineering,General - Eng,1978-03-10,MA,Male,White,Single,Fully Meets,3,2023-01-13,3,5,4,2023-03-28,Technical Skills,External,Failed,3,887.08,42,0,286.15483870967745,4.0
1013,2020-05-13,Software Engineer,PYZ,Active,Part-Time,Zone B,Full-Time,Software Engineering,Engineers,1974-11-19,MA,Male,Asian,Single,Fully Meets,3,2022-12-13,5,4,3,2023-04-08,Project Management,External,Incomplete,2,657.85,46,0,313.26190476190476,4.0
1014,2022-12-31,Shared Services Manager,WBL,Active,Part-Time,Zone A,Full-Time,Software Engineering,Catv,1953-07-13,MA,Male,Other,Single,Fully Meets,3,2023-06-28,4,4,1,2023-02-21,Customer Service,External,Incomplete,2,895.49,69,0,426.4238095238095,3.0
1015,2018-12-03,Shared Services Manager,NEL,Active,Contract,Zone A,Part-Time,Software Engineering,People Services,1961-04-12,MA,Female,White,Married,Fully Meets,3,2023-11-07,1,1,3,2023-05-13,Leadership Development,External,Passed,1,539.0,57,1,489.99999999999994,1.6666666666666667
1016,2020-02-21,Senior BI Developer,PL,Active,Part-Time,Zone B,Part-Time,Admin Offices,Shop (Fleet),1956-08-03,MA,Female,White,Single,Fully Meets,3,2022-09-12,2,3,2,2023-04-30,Communication Skills,External,Completed,2,606.68,64,1,288.8952380952381,2.3333333333333335
1017,2020-09-07,Senior BI Developer,BPC,Active,Full-Time,Zone B,Full-Time,Admin Offices,Field Operations,1947-05-07,MA,Female,Black,Single,Fully Meets,3,2023-07-16,4,1,3,2022-11-14,Technical Skills,External,Passed,3,265.73,73,1,85.71935483870968,2.6666666666666665
1018,2020-06-19,Senior BI Developer,CCDR,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,1942-02-24,MA,Female,White,Married,Fully Meets,3,2023-06-21,4,1,4,2023-03-25,Project Management,Internal,Incomplete,2,673.29,78,0,320.6142857142857,3.0
1019,2022-10-14,Software Engineer,EW,Terminated,Full-Time,Zone A,Temporary,Software Engineering,Fielders,1978-11-28,MA,Male,Hispanic,Widowed,Fully Meets,3,2023-06-21,1,3,5,2022-10-26,Project Management,External,Passed,5,436.98,44,1,85.68235294117648,3.0
1020,2023-06-20,Software Engineer,MSC,Terminated,Contract,Zone C,Full-Time,Software Engineering,Field Operations,1990-12-20,MA,Female,Black,Widowed,Fully Meets,3,2023-01-08,2,1,2,2022-12-30,Technical Skills,External,Passed,4,578.58,33,1,141.11707317073174,1.6666666666666667
1021,2020-11-09,Software Engineer,TNS,Terminated,Full-Time,Zone C,Full-Time,Software Engineering,General - Eng,1989-01-25,MA,Male,Hispanic,Single,Fully Meets,3,2023-09-03,5,1,4,2023-03-10,Technical Skills,Internal,Failed,1,647.16,31,0,588.3272727272727,3.3333333333333335
1022,2022-09-19,Software Engineer,PYZ,Active,Part-Time,Zone A,Temporary,Software Engineering,Field Operations,1962-11-06,MA,Male,Black,Divorced,Fully Meets,3,2023-12-02,1,4,4,2023-01-12,Project Management,Internal,Failed,1,664.23,60,0,603.8454545454545,3.0
1023,2018-11-09,Shared Services Manager,WBL,Active,Contract,Zone C,Part-Time,Software Engineering,General - Con,1992-05-04,MA,Male,Hispanic,Divorced,Fully Meets,3,2023-01-17,4,4,3,2022-10-19,Project Management,Internal,Failed,4,893.07,26,0,217.82195121951221,3.6666666666666665
1024,2018-12-30,Shared Services Manager,NEL,Active,Contract,Zone A,Part-Time,Software Engineering,Fielders,1987-03-30,MA,Female,Other,Divorced,Fully Meets,3,2022-12-10,5,3,1,2022-10-11,Project Management,External,Completed,5,868.98,31,1,170.38823529411766,3.0
1025,2023-05-11,Senior BI Developer,PL,Active,Full-Time,Zone A,Temporary,Admin Offices,Field Operations,1960-11-13,MA,Female,Other,Divorced,Fully Meets,3,2023-01-24,4,1,4,2023-01-13,Project Management,Internal,Incomplete,5,761.95,63,0,149.40196078431376,3.0
1026,2022-11-03,Senior BI Developer,BPC,Active,Contract,Zone A,Part-Time,Admin Offices,Engineers,1950-07-11,MA,Female,Other,Widowed,Fully Meets,3,2022-09-10,5,2,5,2023-04-17,Communication Skills,External,Incomplete,4,431.57,72,0,105.2609756097561,4.0
1027,2020-06-14,Senior BI Developer,CCDR,Active,Part-Time,Zone A,Full-Time,Admin Offices,General - Con,1962-12-21,MA,Male,Other,Single,Fully Meets,3,2023-05-04,2,3,5,2023-03-16,Communication Skills,External,Incomplete,4,357.57,58,0,87.21219512195123,3.3333333333333335
1028,2019-10-15,Software Engineer,PYZ,Terminated,Full-Time,Zone C,Part-Time,Software Engineering,General - Con,2000-10-22,MA,Male,Asian,Single,Fully Meets,3,2023-03-26,5,5,4,2023-01-19,Technical Skills,Internal,Incomplete,3,804.06,19,0,259.3741935483871,4.666666666666667
1029,2020-04-28,Software Engineer,SVG,Active,Part-Time,Zone B,Part-Time,Software Engineering,Field Operations,1979-01-06,MA,Female,Asian,Divorced,Fully Meets,3,2022-07-11,3,5,4,2023-02-25,Project Management,Internal,Failed,5,729.41,41,0,143.021568627451,4.0
1030,2019-10-29,Software Engineer,TNS,Active,Contract,Zone C,Temporary,Software Engineering,Field Operations,1955-06-07,MA,Male,Black,Single,Fully Meets,3,2023-03-01,4,4,1,2023-01-04,Communication Skills,Internal,Completed,1,169.46,64,1,154.05454545454546,3.0
1031,2021-04-28,Software Engineer,WBL,Active,Part-Time,Zone B,Temporary,Software Engineering,General - Con,1972-10-29,MA,Male,White,Widowed,Fully Meets,3,2023-02-27,5,3,2,2022-12-26,Communication Skills,Internal,Failed,1,833.28,49,0,757.5272727272726,3.3333333333333335
1032,2022-04-19,Software Engineer,PYZ,Active,Full-Time,Zone C,Part-Time,Software Engineering,Aerial,1954-01-07,MA,Male,Asian,Widowed,Fully Meets,3,2023-05-22,5,4,4,2022-12-07,Technical Skills,External,Completed,3,482.23,68,1,155.55806451612904,4.333333333333333
1033,2023-03-28,Shared Services Manager,WBL,Active,Contract,Zone B,Full-Time,Software Engineering,Field Operations,1997-03-28,MA,Male,Other,Single,Fully Meets,3,2023-02-07,3,1,3,2023-06-20,Communication Skills,Internal,Incomplete,4,169.85,26,0,41.426829268292686,2.3333333333333335
1034,2019-05-06,Shared Services Manager,NEL,Active,Full-Time,Zone C,Part-Time,Software Engineering,Project Management - Con,1977-08-12,MA,Female,Black,Single,Fully Meets,3,2023-09-07,2,5,1,2022-11-10,Leadership Development,Internal,Failed,1,570.62,42,0,518.7454545454545,2.6666666666666665
1035,2020-10-13,Senior BI Developer,PL,Active,Full-Time,Zone A,Temporary,Admin Offices,Underground,1979-02-16,MA,Female,Asian,Divorced,Fully Meets,3,2023-07-19,1,5,5,2023-03-11,Communication Skills,Internal,Completed,2,724.14,41,1,344.8285714285714,3.6666666666666665
1036,2021-07-06,Senior BI Developer,BPC,Active,Part-Time,Zone A,Part-Time,Admin Offices,Field Operations,1993-08-08,MA,Male,Asian,Single,Fully Meets,3,2022-09-08,5,2,1,2022-12-10,Customer Service,External,Failed,3,305.98,28,0,98.70322580645161,2.6666666666666665
1037,2020-09-24,Software Engineer,CCDR,Terminated,Part-Time,Zone C,Full-Time,Software Engineering,Fielders,1993-07-27,MA,Male,Other,Widowed,Fully Meets,3,2022-11-25,5,1,4,2022-10-25,Leadership Development,Internal,Failed,2,646.76,27,0,307.9809523809524,3.3333333333333335
1038,2023-01-18,Software Engineer,SVG,Active,Contract,Zone B,Part-Time,Software Engineering,Field Operations,1971-04-05,MA,Male,Hispanic,Married,Fully Meets,3,2023-10-03,5,1,2,2023-07-28,Customer Service,External,Failed,2,516.89,52,0,246.13809523809522,2.6666666666666665
1039,2019-08-22,Software Engineer,EW,Terminated,Part-Time,Zone B,Part-Time,Software Engineering,Finance & Accounting,1982-11-17,MA,Female,Other,Widowed,Fully Meets,3,2022-03-12,2,4,5,2023-01-24,Customer Service,External,Passed,5,520.41,37,1,102.04117647058824,3.6666666666666665
1040,2019-07-25,Software Engineer,MSC,Terminated,Contract,Zone A,Part-Time,Software Engineering,Field Operations,1972-04-25,MA,Male,White,Divorced,Fully Meets,3,2022-09-27,5,3,1,2022-12-01,Technical Skills,Internal,Completed,5,712.84,47,1,139.77254901960785,3.0
1041,2019-11-11,Software Engineer,TNS,Terminated,Full-Time,Zone A,Full-Time,Software Engineering,Engineers,1976-04-11,MA,Male,White,Single,Fully Meets,3,2023-01-19,3,1,4,2023-03-07,Customer Service,Internal,Completed,3,871.12,43,1,281.0064516129032,2.6666666666666665
1042,2022-07-16,Software Engineer,PYZ,Active,Contract,Zone B,Temporary,Software Engineering,Field Operations,1942-08-18,MA,Male,Black,Widowed,Fully Meets,3,2023-02-17,1,3,4,2022-10-05,Project Management,Internal,Passed,1,228.11,80,1,207.37272727272727,2.6666666666666665
1043,2022-12-19,Shared Services Manager,WBL,Active,Full-Time,Zone C,Part-Time,Software Engineering,Splicing,1955-12-16,MA,Female,White,Married,Fully Meets,3,2023-02-25,1,1,3,2022-08-10,Communication Skills,External,Completed,2,289.93,67,1,138.06190476190477,1.6666666666666667
1044,2020-09-15,Shared Services Manager,NEL,Active,Contract,Zone A,Temporary,Software Engineering,Field Operations,1956-09-16,MA,Female,Hispanic,Divorced,Fully Meets,3,2022-11-26,2,4,5,2022-09-13,Technical Skills,External,Incomplete,4,920.78,64,0,224.58048780487806,3.6666666666666665
1045,2020-10-04,Senior BI Developer,PL,Active,Full-Time,Zone C,Temporary,Admin Offices,Catv,1963-10-06,MA,Female,Black,Single,Fully Meets,3,2022-08-08,1,4,1,2023-06-11,Customer Service,External,Completed,2,690.41,57,1,328.76666666666665,2.0
1046,2022-04-23,Software Engineer,CCDR,Terminated,Full-Time,Zone A,Temporary,Software Engineering,Underground,1962-11-17,MA,Male,White,Single,Fully Meets,3,2023-02-18,3,5,4,2023-07-28,Leadership Development,Internal,Failed,2,211.39,60,0,100.66190476190475,4.0
1047,2021-11-27,Software Engineer,SVG,Active,Contract,Zone A,Part-Time,Software Engineering,Field Operations,1947-11-24,MA,Female,Hispanic,Single,Fully Meets,3,2023-12-05,4,2,3,2022-11-27,Project Management,Internal,Passed,2,606.63,74,1,288.87142857142857,3.0
1048,2019-11-29,Software Engineer,EW,Active,Part-Time,Zone A,Temporary,Software Engineering,General - Con,1956-07-19,MA,Male,Asian,Widowed,Fully Meets,3,2022-10-19,3,1,4,2022-12-02,Leadership Development,Internal,Completed,5,503.99,63,1,98.82156862745099,2.6666666666666665
1049,2019-05-30,Software Engineer,MSC,Terminated,Part-Time,Zone B,Part-Time,Software Engineering,Field Operations,1954-09-26,MA,Male,White,Married,Fully Meets,3,2023-07-27,3,5,2,2022-11-20,Leadership Development,Internal,Completed,2,518.54,65,1,246.9238095238095,3.3333333333333335
